date,title,article,url
" Jumat, 06 Okt 2023 16:29 ","Ditutup ke Level 6.888, IHSG Akhir Pekan Menguat 0,20 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore akhir pekan ini, Jumat (6/10/2023) berhasil menguat ke zona hijau setelah naik 13,692 basis point atau ditutup positif 0,20% ke level 6.888,518.
IHSG bergerak variatif dari batas bawah di level 6.874 hingga batas atas pada level 6.913 setelah dibuka pada level 6.874.
IDXENERGY naik 0,71%, IDXBASIC naik 1,66%, IDXINDUST -0,57%, IDXCYCLIC naik 0,88%, IDXNONCYC -0,41%, IDXHEALTH naik 1,07%, IDXFINANCE -0,09%, IDXPROPERT naik 0,22%, IDXTECHNO naik 1,68%, IDXINFRA -0,47%, dan IDXTRANS naik 0,68%.
Saham-saham yang tergolong top gainer antara lain; IOTF Naik 35 point atau menguat 35,00% ke level 135. HADE menguat 33,33% atau naik 1 point ke level 4. JMAS Naik 21 point atau menguat 25,30% ke level 104. UANG Naik 111 point atau menguat 25,00% ke level 555. SKBM Naik 94 point atau menguat 24,73% ke level 474.
Saham-saham yang tergolong top losser antara lain; KOCI turun -36 point atau melemah -30,00% ke level 84. SNLK melemah -25,00% atau koreksi -250 point ke level 750. PPRI terkoreksi -18 point atau melemah -16,66% ke level 90. SINI turun -115 point atau melemah -15,33% ke level 635. META melemah -40 point atau turun -14,92% ke level 228.
Di sisi lain, Indeks LQ45 tercatat naik 0,19% ke level 946,505. Sedangkan, JII menguat 1,26% ke level 553,816.
Selanjutnya, IDX30 ditutup naik 0,19% ke level 488,628. Sementara IDX80 tercatat menguat 0,32% ke level 131,005.
                        ",https://pasardana.id/news/2023/10/6/ditutup-ke-level-6888-ihsg-akhir-pekan-menguat-0-20-persen/
" Jumat, 06 Okt 2023 12:23 ","IHSG Sesi I Menguat 0,33 Persen ke Level 6.897","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Jumat (6/10/2023) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup menguat 0,33 Persen atau naik 22,845 basis point ke level 6.897,671.
IHSG bergerak variatif dari batas bawah di level 6.874 hingga batas atas pada level 6.913 setelah dibuka pada level 6.874 pagi ini.
Sebanyak 247 saham menguat, 249 saham melemah, dan sisanya stagnan. Adapun saham AMMN, BBRI, dan BBCA menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY naik 0,51%, IDXBASIC naik 1,10%, IDXINDUST -0,49%, IDXCYCLIC naik 0,55%, IDXNONCYC naik 0,36%, IDXHEALTH naik 0,67%, IDXFINANCE -0,09%, IDXPROPERT naik 0,02%, IDXTECHNO naik 1,04%, IDXINFRA -0,31%, dan IDXTRANS naik 0,32%.
Di sisi lain, Indeks LQ45 tercatat naik 0,51% menjadi 949,482. Sedangkan indeks Jakarta Islamic Index (JII) menguat 1,35% ke 554,329.
Sementara Indeks IDX30 menguat 0,55% ke 490,413. Sedangkan index MNC36 terpantau naik 0,31% ke level 362,888.
                        ",https://pasardana.id/news/2023/10/6/ihsg-sesi-i-menguat-0-33-persen-ke-level-6897/
" Kamis, 05 Okt 2023 16:34 ","Ditutup di Level 6.874, IHSG Kamis Melemah -0,17 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Kamis (5/10/2023) berakhir melemah di zona merah setelah terpangkas -11,750 basis point atau ditutup turun -0,17% ke level 6.874,826.
IHSG bergerak variatif dari batas bawah di level 6.874 hingga batas atas pada level 6.934 setelah dibuka pada level 6.886.
IDXENERGY turun -1,03%, IDXBASIC -0,74%, IDXINDUST naik 0,08%, IDXCYCLIC -0,15%, IDXNONCYC naik 1,92%, IDXHEALTH naik 2,34%, IDXFINANCE -0,01%, IDXPROPERT -1,04%, IDXTECHNO naik 0,57%, IDXINFRA naik 0,08%, dan IDXTRANS -0,94%.
Saham-saham yang tergolong top gainer antara lain; PPRI Naik 28 point atau menguat 35,00% ke level 108. JAWA menguat 34,86% atau naik 38 point ke level 147. JMAS Naik 21 point atau menguat 33,87% ke level 83. SKBM Naik 76 point atau menguat 25,00% ke level 380. SKLT Naik 1.130 point atau menguat 24,72% ke level 5.700.
Saham-saham yang tergolong top losser antara lain; SINI turun -250 point atau melemah -25,00% ke level 750. HADE melemah -25,00% atau koreksi -1 point ke level 3. MPRO terkoreksi -870 point atau melemah -24,16% ke level 2,730. UANG turun -96 point atau melemah -17,77% ke level 444. PDES melemah -74 point atau turun -15,54% ke level 402.
Di sisi lain, Indeks LQ45 tercatat turun -0,48% ke level 944,666. Sedangkan, JII melemah -0,35% ke level 546,949.
Selanjutnya, IDX30 ditutup turun -0,68% ke level 487,723. Sementara IDX80 tercatat melemah -0,25% ke level 130,591.
                        ",https://pasardana.id/news/2023/10/5/ditutup-di-level-6874-ihsg-kamis-melemah-0-17-persen/
" Kamis, 05 Okt 2023 12:18 ","IHSG Sesi I Menguat 0,36 Persen ke Level 6.911","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Kamis (5/10/2023) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup menguat 0,36 Persen atau naik 24,931 basis point ke level 6.911,507.
IHSG bergerak variatif dari batas bawah di level 6.886 hingga batas atas pada level 6.934 setelah dibuka pada level 6.886 pagi ini.
Sebanyak 287 saham menguat, 218 saham melemah, dan sisanya stagnan. Adapun saham BBCA, AMMN, dan MEDC menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY turun -0,51%, IDXBASIC -0,05%, IDXINDUST naik 0,31%, IDXCYCLIC -0,08%, IDXNONCYC naik 1,70%, IDXHEALTH naik 2,32%, IDXFINANCE naik 0,21%, IDXPROPERT naik 0,61%, IDXTECHNO naik 0,82%, IDXINFRA naik 0,43%, dan IDXTRANS -0,27%.
Di sisi lain, Indeks LQ45 tercatat naik 0,28% menjadi 951,854. Sedangkan indeks Jakarta Islamic Index (JII) menguat 0,35% ke 550,769.
Sementara Indeks IDX30 menguat 0,16% ke 491,871. Sedangkan index MNC36 terpantau naik 0,19% ke level 364,599.
                        ",https://pasardana.id/news/2023/10/5/ihsg-sesi-i-menguat-0-36-persen-ke-level-6911/
" Rabu, 04 Okt 2023 16:36 ","Ditutup di Level 6.886, IHSG Rabu Melemah -0,78 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Rabu (4/10/2023) berakhir melemah di zona merah setelah terpangkas -54,311 basis point atau ditutup turun -0,78% ke level 6.886,576.
IHSG bergerak variatif dari batas bawah di level 6.839 hingga batas atas pada level 6.943 setelah dibuka pada level 6.940.
IDXENERGY turun -2,61%, IDXBASIC -2,98%, IDXINDUST -1,56%, IDXCYCLIC -1,61%, IDXNONCYC -0,65%, IDXHEALTH naik 0,26%, IDXFINANCE naik 0,83%, IDXPROPERT -1,06%, IDXTECHNO -0,91%, IDXINFRA -1,00%, dan IDXTRANS -2,54%.
Saham-saham yang tergolong top gainer antara lain; JAWA Naik 28 point atau menguat 34,56% ke level 109. EMDE menguat 32,23% atau naik 39 point ke level 160. LAJU Naik 20 point atau menguat 31,25% ke level 84. MPRO Naik 720 point atau menguat 25,00% ke level 3.600. SKLT Naik 910 point atau menguat 24,86% ke level 4.570.
Saham-saham yang tergolong top losser antara lain; VICO turun -28 point atau melemah -15,90% ke level 148. VINS melemah -12,90% atau koreksi -20 point ke level 135. SINI terkoreksi -135 point atau melemah -11,89% ke level 1.000. NOBU turun -75 point atau melemah -9,43% ke level 720. ASSA melemah -95 point atau turun -9,40% ke level 915.
Di sisi lain, Indeks LQ45 tercatat turun -0,72% ke level 949.227 Sedangkan, JII melemah -1,39% ke level 548,863.
Selanjutnya, IDX30 ditutup turun -0,72% ke level 491,080. Sementara IDX80 tercatat melemah -1,01% ke level 130,924.
                        ",https://pasardana.id/news/2023/10/4/ditutup-di-level-6886-ihsg-rabu-melemah-0-78-persen/
" Rabu, 04 Okt 2023 12:20 ","IHSG Sesi I Melemah -1,05 Persen di Level 6.867","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Rabu (4/10/2023) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup melemah -1,05 Persen atau turun -73,194 basis point ke level 6.867,693.
IHSG bergerak variatif dari batas bawah di level 6.839 hingga batas atas pada level 6.943 setelah dibuka pada level 6.940 pagi ini.
Sebanyak 109 saham menguat, 433 saham melemah, dan sisanya stagnan. Adapun saham BBCA, AMMN, dan META menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY turun -2,23%, IDXBASIC -2,84%, IDXINDUST -1,61%, IDXCYCLIC 1,45%, IDXNONCYC -0,70%, IDXHEALTH -0,15%, IDXFINANCE -0,65%, IDXPROPERT -0,78%, IDXTECHNO -0,50%, IDXINFRA -1,48, dan IDXTRANS -2,73%.
Di sisi lain, Indeks LQ45 tercatat turun -0,89% menjadi 947,539. Sedangkan indeks Jakarta Islamic Index (JII) melemah -1,59% ke 547,802.
Sementara Indeks IDX30 melemah -0,83% ke 490,514. Sedangkan index MNC36 terpantau turun -0,86% ke level 362,754.
                        ",https://pasardana.id/news/2023/10/4/ihsg-sesi-i-melemah-1-05-persen-di-level-6867/
" Selasa, 03 Okt 2023 16:49 ","Ditutup di Level 6.940, IHSG Selasa Melemah -0,30 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Selasa (3/10/2023) berakhir melemah di zona merah setelah terpangkas -20,572 basis point atau ditutup turun -0,30% ke level 6.940,887.
IHSG bergerak variatif dari batas bawah di level 6.940 hingga batas atas pada level 6.992 setelah dibuka pada level 6.961.
IDXENERGY turun -1,91%, IDXBASIC -0,51%, IDXINDUST -1,34%, IDXCYCLIC naik 0,19%, IDXNONCYC -0,21%, IDXHEALTH naik 0,13%, IDXFINANCE -0,99%, IDXPROPERT naik 0,88%, IDXTECHNO -0,73%, IDXINFRA naik 0,08%, dan IDXTRANS -0,32%.
Saham-saham yang tergolong top gainer antara lain; FIRE Naik 19 point atau menguat 27,53% ke level 88. TOOL menguat 25,86% atau naik 15 point ke level 73. INET Naik 54 point atau menguat 25,00% ke level 270. SKLT Naik 730 point atau menguat 24,91% ke level 3.660. MPRO Naik 570 point atau menguat 24,67% ke level 2.880.
Saham-saham yang tergolong top losser antara lain; CHEM turun -20 point atau melemah -16,52% ke level 101. BPFI melemah -12,66% atau koreksi -58 point ke level 400. MITI terkoreksi -65 point atau melemah -12,62% ke level 450. SMMA turun -1.375 point atau melemah -10,61% ke level 11.575. TRON melemah -28 point atau turun -10,29% ke level 244.
Di sisi lain, Indeks LQ45 tercatat turun -0,11% ke level 956,066. Sedangkan, JII melemah -1,04% ke level 556,625.
Selanjutnya, IDX30 ditutup turun -0,14% ke level 494,619. Sementara IDX80 tercatat melemah -0,34% ke level 132,266.
                        ",https://pasardana.id/news/2023/10/3/ditutup-di-level-6940-ihsg-selasa-melemah-0-30-persen/
" Selasa, 03 Okt 2023 12:18 ","IHSG Sesi I Menguat 0,08 Persen ke Level 6.966","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Selasa (3/10/2023) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup menguat 0,08 Persen atau naik 5,477 basis point ke level 6.966,936.
IHSG bergerak variatif dari batas bawah di level 6.946 hingga batas atas pada level 6.983 setelah dibuka pada level 6.961 pagi ini.
Sebanyak 219 saham menguat, 281 saham melemah, dan sisanya stagnan. Adapun saham AMMN, BBCA, dan MEDC menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY turun -1,09%, IDXBASIC naik 0,27%, IDXINDUST -1,16%, IDXCYCLIC naik 0,34%, IDXNONCYC naik 0,27%, IDXHEALTH -0,38%, IDXFINANCE -0,01%, IDXPROPERT naik 0,97%, IDXTECHNO -0,60%, IDXINFRA naik 0,027 point, dan IDXTRANS -0,16%.
Di sisi lain, Indeks LQ45 tercatat turun -0,026 point menjadi 957,059. Sedangkan indeks Jakarta Islamic Index (JII) melemah -0,42% ke 560,126.
Sementara Indeks IDX30 melemah -0,07% ke 494,942. Sedangkan index MNC36 terpantau turun -0,06% ke level 366,225.
                        ",https://pasardana.id/news/2023/10/3/ihsg-sesi-i-menguat-0-08-persen-ke-level-6966/
" Senin, 02 Okt 2023 16:42 ","Ditutup ke Level 6.961, IHSG Senin Berhasil Menguat 0,31 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore awal pekan ini, Senin (2/10/2023) berhasil menguat ke zona hijau dengan bertambah 21,567 basis point atau ditutup naik 0,31% ke level 6.961,459.
IHSG bergerak variatif dari batas bawah di level 6.939 hingga batas atas pada level 6.984 setelah dibuka pada level 6.939.
IDXENERGY turun -1,05%, IDXBASIC -0,44%, IDXINDUST -0,15%, IDXCYCLIC naik 0,91%, IDXNONCYC naik 0,16%, IDXHEALTH naik 0,56%, IDXFINANCE -0,13%, IDXPROPERT naik 1,09%, IDXTECHNO -0,22%, IDXINFRA naik 0,92%, dan IDXTRANS naik 0,48%.
Saham-saham yang tergolong top gainer antara lain; PRIM Naik 19 point atau menguat 34,54% ke level 74. META menguat 25,00% atau naik 56 point ke level 280. MPRO Naik 460 point atau menguat 24,86% ke level 2.310. SKLT Naik 580 point atau menguat 24,68% ke level 2.930. ARII Naik 70 point atau menguat 22,87% ke level 376.
Saham-saham yang tergolong top losser antara lain; AKPI turun -135 point atau melemah -16,98% ke level 660. MITI melemah -16,93% atau koreksi -105 point ke level 515. TFAS terkoreksi -340 point atau melemah -14,78% ke level 1.960. MEDS turun -7 point atau melemah -11,29% ke level 55. DAYA melemah -28 point atau turun -10,68% ke level 234.
Di sisi lain, Indeks LQ45 tercatat naik 0,46% ke level 957,085. Sedangkan, JII melemah -0,17% ke level 562,493.
Selanjutnya, IDX30 ditutup naik 0,39% ke level 495,289. Sementara IDX80 tercatat menguat 0,29% ke level 132,724.
                        ",https://pasardana.id/news/2023/10/2/ditutup-ke-level-6961-ihsg-senin-berhasil-menguat-0-31-persen/
" Senin, 02 Okt 2023 13:14 ","IHSG Sesi I Menguat 0,38 Persen ke Level 6.966","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Senin (2/10/2023) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup menguat 0,38 Persen atau naik 26,319 basis point ke level 6.966,211.
IHSG bergerak variatif dari batas bawah di level 6.939 hingga batas atas pada level 6.975 setelah dibuka pada level 6.939 pagi ini.
Sebanyak 252 saham menguat, 272 saham melemah, dan sisanya stagnan. Adapun saham BBCA, AMMN, dan BBRI menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY turun -1,44%, IDXBASIC -0,68%, IDXINDUST -0,21%, IDXCYCLIC naik 0,71%, IDXNONCYC naik 0,56%, IDXHEALTH naik 0,72%, IDXFINANCE naik 0,03%, IDXPROPERT naik 1,00%, IDXTECHNO -0,01%, IDXINFRA naik 1,29%, dan IDXTRANS naik 1,16%.
Di sisi lain, Indeks LQ45 tercatat naik 0,69% menjadi 959,228. Sedangkan indeks Jakarta Islamic Index (JII) menguat 0,07% ke 563,823.
Sementara Indeks IDX30 menguat 0,64% ke 496,490. Sedangkan index MNC36 terpantau naik 0,58% ke level 367,149.
                        ",https://pasardana.id/news/2023/10/2/ihsg-sesi-i-menguat-0-38-persen-ke-level-6966/
" Jumat, 29 Sep 2023 16:27 ","Ditutup di Level 6.939, IHSG Jumat Berhasil Menguat 0,03 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Jumat (29/9/2023) berhasil menguat ke zona hijau dengan bertambah 2,064 basis point atau ditutup naik 0,03% ke level 6.939,892.
IHSG bergerak variatif dari batas bawah di level 6.937 hingga batas atas pada level 6.978 setelah dibuka pada level 6.937.
IDXENERGY turun -0,48%, IDXBASIC -1,13%, IDXINDUST naik 0,50%, IDXCYCLIC naik 0,59%, IDXNONCYC naik 0,29%, IDXHEALTH -0,57%, IDXFINANCE naik 0,83%, IDXPROPERT naik 0,41%, IDXTECHNO naik 0,61%, IDXINFRA -0,20%, dan IDXTRANS naik 1,41%.
Saham-saham yang tergolong top gainer antara lain; TRUS Naik 76 point atau menguat 24,51% ke level 386. GEMA menguat 24,03% atau naik 62 point ke level 320. DOOH Naik 23 point atau menguat 23,00% ke level 123. INET Naik 41 point atau menguat 20,81% ke level 238. MPRO Naik 295 point atau menguat 18,97% ke level 1.850.
Saham-saham yang tergolong top losser antara lain; MKNT turun -1 point atau melemah -33,33% ke level 2. AKPI melemah -14,97% atau koreksi -140 point ke level 795. MASA terkoreksi -300 point atau melemah -9,37% ke level 2.900. TRIS turun -22 point atau melemah -8,87% ke level 226. TFAS melemah -200 point atau turun -8,00% ke level 2.300.
Di sisi lain, Indeks LQ45 tercatat turun -0,07% ke level 952,690. Sedangkan, JII melemah -0,42% ke level 563,454.
Selanjutnya, IDX30 ditutup turun -0,04% ke level 493,354. Sementara IDX80 tercatat melemah -0,07% ke level 132,342.
                        ",https://pasardana.id/news/2023/9/29/ditutup-di-level-6939-ihsg-jumat-berhasil-menguat-0-03-persen/
" Jumat, 29 Sep 2023 12:22 ","IHSG Sesi I Menguat 0,34 Persen ke Level 6.961","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Jumat (29/9/2023) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup menguat 0,34% atau naik 23,666 basis point ke level 6.961,494.
IHSG bergerak variatif dari batas bawah di level 6.937 hingga batas atas pada level 6.978 setelah dibuka pada level 6.937 pagi ini.
Sebanyak 270 saham menguat, 218 saham melemah, dan sisanya stagnan. Adapun saham BBCA, BBRI, dan AMMN menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY Naik 0,02%, IDXBASIC -0,69%, IDXINDUST Naik 0,42%, IDXCYCLIC Naik 0,75%, IDXNONCYC Naik 0,02%, IDXHEALTH -0,03%, IDXFINANCE Naik 0,69%, IDXPROPERT Naik 0,18%, IDXTECHNO naik 0,63%, IDXINFRA -0,06%, dan IDXTRANS Naik 1,31%.
Di sisi lain, Indeks LQ45 tercatat Naik 0,49% menjadi 957,956. Sedangkan indeks Jakarta Islamic Index (JII) menguat 0,06% ke 566,158.
Sementara Indeks IDX30 menguat 0,53% ke 496,153. Sedangkan index MNC36 terpantau Naik 0,74% ke level 367,015.
                        ",https://pasardana.id/news/2023/9/29/ihsg-sesi-i-menguat-0-34-persen-ke-level-6961/
" Rabu, 27 Sep 2023 16:30 ","Ditutup ke Level 6.937, IHSG Rabu Menguat 0,20 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Rabu (27/9/2023) berhasil menguat ke zona hijau dengan bertambah 14,028 basis point atau ditutup naik 0,20% ke level 6.937,828.
IHSG bergerak variatif dari batas bawah di level 6.913 hingga batas atas pada level 6.970 setelah dibuka pada level 6.923.
IDXENERGY naik 1,53%, IDXBASIC naik 0,64%, IDXINDUST naik 0,07%, IDXCYCLIC naik 0,08%, IDXNONCYC -0,50%, IDXHEALTH -0,98%, IDXFINANCE naik 0,42%, IDXPROPERT naik 0,78%, IDXTECHNO naik 0,04%, IDXINFRA naik 0,42%, dan IDXTRANS naik 0,45%.
Saham-saham yang tergolong top gainer antara lain; MPRO Naik 310 point atau menguat 24,89% ke level 1.555. META menguat 22,40% atau naik 41 point ke level 224. ACST Naik 28 point atau menguat 15,38% ke level 210. CYBR Naik 26 point atau menguat 13,68% ke level 216. DEWA Naik 8 point atau menguat 11,26% ke level 79.
Saham-saham yang tergolong top losser antara lain; TRUS turun -80 point atau melemah -20,51% ke level 310. DNAR melemah -12,83% atau koreksi -19 point ke level 129. TARA terkoreksi -1 point atau melemah -9,09% ke level 10. SWID turun -8 point atau melemah -8,98% ke level 81. BUVA melemah -4 point atau turun -8,69% ke level 42.
Di sisi lain, Indeks LQ45 tercatat naik 0,10% ke level 953,318. Sedangkan, JII menguat 0,17% ke level 565,811.
Selanjutnya, IDX30 ditutup naik 0,17% ke level 493,539. Sementara IDX80 tercatat menguat 0,16% ke level 132,436.
                        ",https://pasardana.id/news/2023/9/27/ditutup-ke-level-6937-ihsg-rabu-menguat-0-20-persen/
" Rabu, 27 Sep 2023 12:21 ","IHSG Sesi I Menguat 0,38 Persen ke Level 6.950","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Rabu (27/9/2023) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup menguat 0,38 Persen atau naik 26,351 basis point ke level 6.950,151.
IHSG bergerak variatif dari batas bawah di level 6.913 hingga batas atas pada level 6.970 setelah dibuka pada level 6.923 pagi ini.
Sebanyak 263 saham menguat, 232 saham melemah, dan sisanya stagnan. Adapun saham BBRI, BBCA, dan BBNI menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY naik 1,37%, IDXBASIC naik 0,56%, IDXINDUST naik 0,16%, IDXCYCLIC naik 0,10%, IDXNONCYC -0,44%, IDXHEALTH -0,45%, IDXFINANCE naik 0,32%, IDXPROPERT naik 0,38%, IDXTECHNO naik 0,03%, IDXINFRA naik 0,75%, dan IDXTRANS naik 0,30%.
Di sisi lain, Indeks LQ45 tercatat naik 0,49% menjadi 957,096. Sedangkan indeks Jakarta Islamic Index (JII) menguat 0,31% ke 566,599.
Sementara Indeks IDX30 menguat 0,61% ke 495,661. Sedangkan index MNC36 terpantau naik 0,47% ke level 365,532.
                        ",https://pasardana.id/news/2023/9/27/ihsg-sesi-i-menguat-0-38-persen-ke-level-6950/
" Selasa, 26 Sep 2023 16:32 ","Ditutup di Level 6.923, IHSG Selasa Melemah -1,07 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Selasa (26/9/2023) terpantau melemah di zona merah setelah terpangkas -74,581 basis point atau ditutup turun -1,07% di level 6.923,800.
IHSG bergerak variatif dari batas atas di level 7.019 hingga batas bawah pada level 6.913 setelah dibuka pada level 6.998.
IDXENERGY turun -2,79%, IDXBASIC -2,83%, IDXINDUST -0,90%, IDXCYCLIC -0,64%, IDXNONCYC Naik 0,60%, IDXHEALTH -0,06%, IDXFINANCE -0,94%, IDXPROPERT -1,29%, IDXTECHNO Naik 0,32%, IDXINFRA -1,32%, dan IDXTRANS -0,65%.
Saham-saham yang tergolong top gainer antara lain; DOOH Naik 25 point atau menguat 34,24% ke level 98. POLU menguat 25,00% atau naik 165 point ke level 825. LION Naik 120 point atau menguat 22,01% ke level 665. MDRN Naik 1 point atau menguat 20,00% ke level 6. DNAR Naik 24 point atau menguat 19,35% ke level 148.
Saham-saham yang tergolong top losser antara lain; MPRO turun -400 point atau melemah -24,31% ke level 1.245. SULI melemah -19,59% atau koreksi -39 point ke level 160. TGUK terkoreksi -23 point atau melemah -15,86% ke level 122. META turun -27 point atau melemah -12,85% ke level 183. KEEN melemah -135 point atau turun -12,73% ke level 925.
Di sisi lain, Indeks LQ45 tercatat turun -1,06% ke level 952,395. Sedangkan, JII melemah -1,37% ke level 564,846.
Selanjutnya, IDX30 ditutup turun -1,05% ke level 492,679. Sementara IDX80 tercatat melemah -1,11% ke level 132,230.
                        ",https://pasardana.id/news/2023/9/26/ditutup-di-level-6923-ihsg-selasa-melemah-1-07-persen/
